--------- beginning of system
10-30 23:01:45.893  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:03:01.869 18800 18800 D BoundBrokerSvc: Loading bound service for intent: Intent { act=com.google.android.gms.common.BIND_SHARED_PREFS pkg=com.google.android.gms }
10-30 23:03:01.877  1444  1685 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-30 23:03:01.883 21793 21793 D StageFright: Is directory: true
10-30 23:03:01.883 21793 21793 D VULN_TEST_BROAD_UPDATE: Without new tests detected.
10-30 23:03:01.889 18800 22700 I Dck     : (REDACTED) doesDeviceHaveSupportedWirelessCapabilities: wccSysProp:%d, wccMendel:%d, deviceWccOverride:%s
10-30 23:03:01.890 18800 22700 I Dck     : (REDACTED) isDckModuleEligible: isAtLeastR:%s, hasWccSupport:%s, downloadAllowed:%s
10-30 23:03:01.890 18800 22700 W Dck     : Dck module not eligible for asynchronous downloading [CONTEXT service_id=289 ]
10-30 23:03:01.890  1444  2992 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-30 23:03:01.890  1444  2992 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-30 23:03:01.893 16912 17026 I Finsky  : [698] kce.a(204): AIM: AppInfoManager-Perf > ItemModel > CacheSize=35, cacheHitCount=0, cacheMissCount=0, total appsWithNoServerDataCount=2. Missed  in cache (limit 10) : []
10-30 23:03:01.894  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-30 23:03:01.894  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-30 23:03:01.894  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-30 23:03:01.894  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-30 23:03:01.894  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.voicebianshengjinglingwc.wxl requires a permissions review
10-30 23:03:01.894  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.voicebianshengjinglingwc.wxl/mp.ruu.Ztjjwrj
10-30 23:03:01.895  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.whtd.truntabledx requires a permissions review
10-30 23:03:01.895  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.whtd.truntabledx/com.baidu.appx.app_download.CompleteReceiver
10-30 23:03:01.895  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.whtd.truntabledx requires a permissions review
10-30 23:03:01.895  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.whtd.truntabledx/com.acw.ocp
10-30 23:03:01.895  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.ym.refpackage.Hjzj.baidu requires a permissions review
10-30 23:03:01.895  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.ym.refpackage.Hjzj.baidu/com.ym.refpackage.sjrr.baidu.Receiverbaidu
10-30 23:03:01.895  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.ym.refpackage.Hjzj.baidu requires a permissions review
10-30 23:03:01.895  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.ym.refpackage.Hjzj.baidu/coco.husky.shell.Receiver
10-30 23:03:01.895  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-30 23:03:01.895  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-30 23:03:01.895  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.zcretrodreamer.zcIceCreamJump.zcandroid.free requires a permissions review
10-30 23:03:01.895  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.zcretrodreamer.zcIceCreamJump.zcandroid.free/com.kgandroid.pushad.MainReceiver
10-30 23:03:01.895  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.zcretrodreamer.zcIceCreamJump.zcandroid.free requires a permissions review
10-30 23:03:01.895  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.zcretrodreamer.zcIceCreamJump.zcandroid.free/com.kgandroid.kzad.KuzaiReceiver
10-30 23:03:01.896  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-30 23:03:01.896  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-30 23:03:01.896  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagepj.ishuaji requires a permissions review
10-30 23:03:01.896  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to pj.ishuaji/.ApkListener
10-30 23:03:01.897  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagepopxxx.t0720.z01.iqiyi requires a permissions review
10-30 23:03:01.897  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to popxxx.t0720.z01.iqiyi/com.gc.google.controller.BootServiec$Receiver
10-30 23:03:01.898  1444  1444 I NotificationService: Cannot find enqueued record for key: 0|com.google.android.apps.wellbeing|174344743|null|10121
10-30 23:03:01.901 18800 18800 D BoundBrokerSvc: onUnbind: Intent { act=com.google.android.gms.common.BIND_SHARED_PREFS pkg=com.google.android.gms }
10-30 23:03:01.910  1444  5556 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10330; state: DISABLED
10-30 23:03:01.912 18800 23125 I Blockstore: (REDACTED) [DataStoreImpl] Clearing Blockstore Data for package %s
10-30 23:03:01.912 18800 23125 I Blockstore: [DataStoreImpl] Keyless data not found or its IsLastInstallationData = false. [CONTEXT service_id=258 ]
10-30 23:03:01.920  1444  4177 W BackupTransportManager: Package com.sh.aoao.jxgl enabled setting: 0
10-30 23:03:01.921  1444  2027 I RoleService: Granting default roles...
10-30 23:03:01.925 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.928 16912 16912 I Finsky  : [2] wid.g(1): wid - Received: android.intent.action.PACKAGE_CHANGED, [9PEYr0FM1IC8xiA_sdgBYMaQS3yXVN2qsTVIpSSyeBw]
10-30 23:03:01.928 16725 22721 I Fitness : (REDACTED) OnPackageChangedOperation got intent: %s
10-30 23:03:01.934 16912 19860 I Finsky  : [801] pbm.run(216): Wrote row to frosting DB: 806
10-30 23:03:01.941 16725 21517 I Fitness : (REDACTED) FitCleanupIntentOperation received Intent %s
10-30 23:03:01.942  3173 19861 W Role    : Cannot get ApplicationInfo for default holder: com.android.settings.intelligence
10-30 23:03:01.952  1444  1833 E PackageManager: ERROR: could not load root hash from incremental install
10-30 23:03:01.955  3173 19861 W Role    : Default holder doesn't have required signing certificate: com.google.android.apps.work.clouddpc:23962F4B43B9857638EA66F4D419518EAE282491ACDA4B94707BD59003C45E58
10-30 23:03:01.959 16912 19860 I Finsky  : [801] pbm.run(216): Wrote row to frosting DB: 807
10-30 23:03:01.967  4178  4178 I AiAiEcho: EchoSearch: AppFetcherImpl is initialized with [164] apps [time=100, reason=com.sh.aoao.jxgl is added]
10-30 23:03:01.968 16725 17044 W ChimeraUtils: Module com.google.android.gms.nearby_en missing resource null(0)
10-30 23:03:01.968 16912 16912 I Finsky  : [2] kal.f(9): AIM: AppInfoCacheUpdater -> invalidating apps: [com.sh.aoao.jxgl]
10-30 23:03:01.969 16912 16912 I Finsky  : [2] kbd.g(21): AIM: AppInfoManager-Perf > getApps > called for 1 apps
10-30 23:03:01.971 16912 16912 I Finsky  : [2] ahjm.c(71): VerifyApps: Install-time verification requested for package tetkong.com, id = 140
10-30 23:03:01.975 16912 17090 I Finsky  : [710] kch.a(53): AIM: AppInfoManager-Perf > OnDeviceAppInfo > cacheHitCount=0, cacheMissCount=1. Missed  in cache (limit 10) : [com.sh.aoao.jxgl]
10-30 23:03:01.979 16912 17026 I Finsky  : [698] kch.a(53): AIM: AppInfoManager-Perf > OnDeviceAppInfo > cacheHitCount=1, cacheMissCount=0. Missed  in cache (limit 10) : []
10-30 23:03:01.980 16912 17026 I Finsky  : [698] kac.apply(887): AIM: Got app ownership map. App counts: . Unique apps: 0
10-30 23:03:01.980 16912 17026 I Finsky  : [698] jhi.accept(156): AIM: AppInfoManager-Perf > getApps > data collection finished
10-30 23:03:01.980 16912 17026 I Finsky  : [698] jnz.run(464): AIM: AppInfoManager-Perf > maybeDestroyAppInfoManager is called. actives = 2
10-30 23:03:01.982  3506  3506 D CarrierSvcBindHelper: onPackageAdded: com.sh.aoao.jxgl
10-30 23:03:01.986  3506  3506 D CarrierSvcBindHelper: No carrier app for: 0
10-30 23:03:01.986  3506  3506 D CarrierSvcBindHelper: No carrier app for: 1
10-30 23:03:01.987  3506  3506 E VvmPkgInstalledRcvr: cannot create TelephonyManager from ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, E, UserHandle{0}
10-30 23:03:01.993 16912 19843 I Finsky  : [800] VerifyAppsInstallTask.akC(63): VerifyApps: Anti-malware verification task started for package=tetkong.com
10-30 23:03:01.995 16912 19843 I Finsky  : [800] VerifyAppsInstallTask.akC(275): VerifyApps: Skipping verification. Disabled by user setting
10-30 23:03:01.995 16912 19843 I Finsky  : [800] VerifyAppsInstallTask.akC(748): VerifyApps: Skipping anti malware verification (preconditions not met). package=tetkong.com
10-30 23:03:01.997 16912 19843 E Finsky  : [800] VerifyPerSourceInstallationConsentInstallTask.d(20): Package name null is not an installed package
10-30 23:03:01.998 16912 19843 I Finsky  : [800] VerifyPerSourceInstallationConsentInstallTask.akC(231): PSIC verification started with installer uid: 2000 package name: null, originating uid: -1
10-30 23:03:01.998 16725 21517 I Fitness : (REDACTED) OnPackageChangedOperation got intent: %s
10-30 23:03:02.000  9292 22230 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=70808964-8ae6-4e1b-875c-d8bc145a264a, tags={ magic.solutions.foregroundmenu.service.receiver.triggerer.pack.WorkerRefreshPacks } ]
10-30 23:03:02.001  9292 22230 I WM-WorkerWrapper: Setting status to enqueued for db386a7e-3dfb-4a52-b9ef-bc1991273caf
10-30 23:03:02.001  9292 22230 I WM-WorkerWrapper: Setting status to enqueued for feec0462-d678-4209-ab81-b8517a92ce64
10-30 23:03:02.004 16912 17079 I Finsky  : [702] kce.a(204): AIM: AppInfoManager-Perf > ItemModel > CacheSize=35, cacheHitCount=0, cacheMissCount=0, total appsWithNoServerDataCount=2. Missed  in cache (limit 10) : []
10-30 23:03:02.007 16912 19843 I Finsky  : [800] VerifyInstallTask.i(29): VerifyApps: Returning package verification result id=140, result=ALLOW
10-30 23:03:02.012 16912 16912 I Finsky  : [2] VerifyInstallTask.akB(58): VerifyApps: Verification complete: id=140, package_name=tetkong.com
10-30 23:03:02.016 16725 23155 I Fitness : (REDACTED) FitCleanupIntentOperation received Intent %s
10-30 23:03:02.018  1444  4037 W BroadcastQueue: u0 Receiving a broadcast in packagecom.yoojar.zlsg.baidu requires a permissions review
10-30 23:03:02.018  1444  4037 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_CHANGED dat=package: flg=0x5000010 (has extras) } from null (pid=1444, uid=1000) to com.yoojar.zlsg.baidu/com.duoku.platform.download.broadcast.AppMonitorReceiver
10-30 23:03:02.022  1444  1833 I PackageManager: Integrity check passed for file:///data/app/vmdl2051993438.tmp
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: RESPONSE: 200 OK
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: METHOD: HttpMethod(value=POST)
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: FROM: https://tool-syslog.herokuapp.com/from_app/inapp-app1/magicpush
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: COMMON HEADERS
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> connection: keep-alive
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> content-length: 16
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> content-type: application/json
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> date: Tue, 31 Oct 2023 02:03:01 GMT
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> server: gunicorn
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> via: 1.1 vegur
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> x-android-received-millis: 1698717782030
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> x-android-response-source: NETWORK 200
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> x-android-selected-protocol: http/1.1
10-30 23:03:02.031  9292 22188 D CloudWatch api =>: -> x-android-sent-millis: 1698717781861
10-30 23:03:02.032  9292 22335 D CloudWatch api =>: BODY Content-Type: application/json
10-30 23:03:02.032  9292 22335 D CloudWatch api =>: BODY START
10-30 23:03:02.033  9292 22335 D CloudWatch api =>: {"result":"ok"}
10-30 23:03:02.033  9292 22335 D CloudWatch api =>: BODY END
10-30 23:03:02.050  4178  4366 I AiAiEcho: EchoSearch: WidgetFetcherImpl is initialized with [23] widgets [reason=package added for userId: 0]
10-30 23:03:02.052  9292 22230 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=fac77660-0ab0-436d-a8b5-9f05dc6592ac, tags={ magic.solutions.foregroundmenu.analytics.impl.amazon_cloudwatch.CloudWatchSenderWorker } ]
10-30 23:03:02.056  1444  5543 W JobScheduler: Job didn't exist in JobStore: 10ce04c #u0a194/792 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
10-30 23:03:02.058  3173 19861 W Role    : Cannot get ApplicationInfo for default holder: com.google.android.apps.photos
10-30 23:03:02.058  3506  3506 D CarrierSvcBindHelper: onPackageModified: com.sh.aoao.jxgl
10-30 23:03:02.059  3506  3506 D CarrierSvcBindHelper: No carrier app for: 0
10-30 23:03:02.059  3506  3506 D CarrierSvcBindHelper: No carrier app for: 1
10-30 23:03:02.059  9292 22229 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=db386a7e-3dfb-4a52-b9ef-bc1991273caf, tags={ magic.solutions.foregroundmenu.notification.config.MagicPushConfigUpdateWorker } ]
10-30 23:03:02.059  3506  3506 D PhoneSwitcherNetworkRequstListener: got request NetworkRequest [ REQUEST id=568, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VCN_MANAGED Uid: 10194 RequestorUid: 10194 RequestorPkg: com.smartsecurityxzt UnderlyingNetworks: Null] ]
10-30 23:03:02.059  3506  3506 D ImsResolver: maybeAddedImsService, packageName: com.sh.aoao.jxgl
10-30 23:03:02.060  3173 19861 W Role    : Cannot get ApplicationInfo for default holder: com.google.android.odad
10-30 23:03:02.062 18800 21489 I Icing   : Indexing com.google.android.gms-apps from com.google.android.gms
10-30 23:03:02.064  3506  3506 D ImsResolver: maybeAddedImsService, packageName: com.sh.aoao.jxgl
10-30 23:03:02.067 16912 17090 I Finsky  : [710] jhi.accept(156): AIM: AppInfoManager-Perf > getApps > data collection finished
10-30 23:03:02.067 16912 17090 I Finsky  : [710] jnz.run(464): AIM: AppInfoManager-Perf > maybeDestroyAppInfoManager is called. actives = 1
10-30 23:03:02.067 16912 17026 I Finsky  : [698] kac.apply(887): AIM: Got app ownership map. App counts: . Unique apps: 0
10-30 23:03:02.069  9292 22159 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=feec0462-d678-4209-ab81-b8517a92ce64, tags={ magic.solutions.foregroundmenu.notification.config.FirebaseRemoteConfigUpdateWorker } ]
10-30 23:03:02.070  9292 22159 I WM-WorkerWrapper: Setting status to enqueued for b65fa633-7304-4ca9-8c95-6bb4fcd81a10
10-30 23:03:02.076 16912 17026 I Finsky  : [698] kce.a(204): AIM: AppInfoManager-Perf > ItemModel > CacheSize=35, cacheHitCount=0, cacheMissCount=0, total appsWithNoServerDataCount=2. Missed  in cache (limit 10) : []
10-30 23:03:02.147  1444  4037 W JobScheduler: Job didn't exist in JobStore: 8c3c507 #u0a194/794 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
